X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"202607",2022/05/20 11:55:00,2022/05/20 11:55:00+00,"2",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Roiffieux,sentinel,0,0,99.999999995,0,0,0,0,0,0,0,"0",2022/05/24 08:58:02.458,EU,EU
,,"206066",2022/07/13 01:07:00,2022/07/13 01:07:00+00,"1",FR,FRA,France,Nouvelle-Aquitaine,Poitou-Charentes,Charente,Yviers,sentinel,0,0,0,0,0,99.99999999,0,0,0,100,"0",2022/07/18 14:29:38.276,EU,EU
,,"206067",2022/07/13 01:07:00,2022/07/13 01:07:00+00,"1",FR,FRA,France,Nouvelle-Aquitaine,Poitou-Charentes,Charente,Yviers,sentinel,0,0,0,0,0,99.99999999,0,0,0,0,"0",2022/07/18 14:29:38.276,EU,EU
,,"192365",2022/03/26 02:41:00,2022/03/26 02:41:00+00,"23",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lacarry-Arhan-Charritte-de-Haut,sentinel,15.999999999936,0,0,0,83.999999999664,0,0,0,0,100,"0",2022/04/01 07:30:40.064,EU,EU
,,"192366",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"60",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,4.91803278687718,0,0,0,95.0819672129589,0,0,0,0,100,"0",2022/04/01 07:31:52.302,EU,EU
,,"192367",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"30",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,3.2258064516025,0,0,0,96.7741935480749,0,0,0,0,100,"0",2022/04/01 07:32:39.447,EU,EU
,,"192368",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"7",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,0,0,0,0,99.9999999985714,0,0,0,0,100,"0",2022/04/01 07:33:08.228,EU,EU
,,"192369",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"4",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,33.3333333322222,0,0,0,66.6666666644444,0,0,0,0,100,"0",2022/04/01 07:33:35.619,EU,EU
,,"192370",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"6",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,0,0,0,0,99.9999999985714,0,0,0,0,100,"0",2022/04/01 07:34:03.229,EU,EU
,,"192383",2022/03/24 11:23:00,2022/03/24 13:15:00+00,"48",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Hautes-Alpes,Ancelle,sentinel,0,0,0,0,97.999999999804,0,1.999999999996,0,0,0,"0",2022/04/01 07:49:41.870,EU,EU
,,"192384",2022/03/24 09:45:00,2022/03/25 01:20:00+00,"58",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Alpes-Maritimes,Valdeblore,sentinel,0,3.57142857142219,0,0,78.5714285712883,17.857142857111,0,0,0,0,"0",2022/04/01 07:51:40.112,EU,EU
,,"192372",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"26",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Etchebar,sentinel,27.999999999888,0,0,0,71.999999999712,0,0,0,0,100,"0",2022/04/01 07:35:43.606,EU,EU
,,"192373",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"11",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Etchebar,sentinel,9.09090909082645,0,0,0,90.9090909082645,0,0,0,0,100,"0",2022/04/01 07:36:10.860,EU,EU
,,"192371",2022/03/25 13:36:00,2022/03/25 13:36:00+00,"36",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Etchebar,sentinel,0,0,0,0,99.999999999697,0,0,0,0,100,"0",2022/04/01 07:38:15.397,EU,EU
,,"192374",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"13",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Larrau,sentinel,7.69230769224852,0,0,0,92.3076923069822,0,0,0,0,100,"0",2022/04/01 07:38:15.695,EU,EU
,,"192377",2022/03/22 12:02:00,2022/03/22 13:42:00+00,"54",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Sère-Lanso,sentinel,1.96078431372165,0,0,0,90.1960784311957,0,7.84313725488658,0,0,0,"0",2022/04/01 07:40:16.999,EU,EU
,,"192378",2022/03/23 00:00:00,2022/03/23 00:00:00+00,"35",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Lacourt,sentinel,5.88235294115917,0,0,0,94.1176470585467,0,0,0,0,0,"0",2022/04/01 07:41:52.465,EU,EU
,,"192379",2022/03/24 13:04:00,2022/03/24 13:04:00+00,"49",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Sorgeat,sentinel,7.6923076922929,0,0,0,86.5384615382951,0,5.76923076921967,0,0,0,"0",2022/04/01 07:44:16.309,EU,EU
,,"192380",2022/03/24 00:00:00,2022/03/24 00:00:00+00,"7",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Ignaux,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,0,"0",2022/04/01 07:44:16.309,EU,EU
,,"192381",2022/02/17 00:00:00,2022/02/17 00:00:00+00,"33",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Vaychis,sentinel,24.2424242423508,0,0,0,75.7575757573462,0,0,0,0,0,"0",2022/04/01 07:45:26.991,EU,EU
,,"192382",2022/03/07 00:00:00,2022/03/07 00:00:00+00,"25",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Borne,sentinel,0,0,0,0,99.9999999996296,0,0,0,0,0,"0",2022/04/01 07:47:12.572,EU,EU
,,"192494",2022/03/25 13:36:00,2022/03/25 13:36:00+00,"8",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Musculdy,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,0,"0",2022/04/01 13:03:53.033,EU,EU
,,"192495",2022/03/28 00:00:00,2022/03/28 00:00:00+00,"4",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Garindein,sentinel,0,0,0,0,99.9999999975,0,0,0,0,0,"0",2022/04/01 13:03:53.033,EU,EU
,,"192496",2022/03/27 00:00:00,2022/03/27 00:00:00+00,"3",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Garindein,sentinel,0,0,0,0,99.9999999975,0,0,0,0,0,"0",2022/04/01 13:04:19.447,EU,EU
,,"192497",2022/03/27 10:20:00,2022/03/27 10:20:00+00,"22",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Asasp-Arros,sentinel,0,0,0,0,99.9999999995455,0,0,0,0,0,"0",2022/04/01 13:05:31.398,EU,EU
,,"192498",2022/03/27 10:20:00,2022/03/27 10:20:00+00,"5",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Asasp-Arros,sentinel,39.9999999992,0,0,0,0,0,59.9999999988,0,0,0,"0",2022/04/01 13:05:31.398,EU,EU
,,"200110",2022/03/22 13:44:00,2022/03/22 13:44:00+00,"77",FR,FRA,France,Pays de la Loire,Pays de la Loire,Maine-et-Loire,Breille-les-Pins,sentinel,0,33.3333333332906,0,0,0,66.6666666665812,0,0,0,99.9999999999999,"0",2022/04/22 10:11:42.739,EU,EU
,,"192658",2022/03/24 11:23:00,2022/03/24 13:04:00+00,"12",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Alpes-Maritimes,Sigale,sentinel,0,0,0,0,22.2222222219753,77.7777777769136,0,0,0,0,"0",2022/04/04 06:45:19.610,EU,EU
,,"202745",2022/05/27 12:14:00,2022/05/27 13:04:00+00,"6",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Saint-Martin-de-Crau,sentinel,0,0,0,0,0,66.6666666655556,33.3333333327778,0,0,100,"0",2022/05/30 08:50:25.985,EU,EU
,,"210699",2022/09/15 13:23:00,2022/09/15 13:23:00+00,"20",FR,FRA,France,Nouvelle-Aquitaine,Poitou-Charentes,Charente,Nonac,sentinel,90.4761904757596,0,0,0,0,0,9.52380952376417,0,0,0,"0",2022/09/21 10:45:24.069,EU,EU
,,"210700",2022/09/14 13:44:00,2022/09/15 01:58:00+00,"5",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Gironde,Saugon,sentinel,0,0,99.999999998,0,0,0,0,0,0,0,"0",2022/09/21 10:45:24.069,EU,EU
,,"193258",2022/03/23 12:30:00,2022/03/23 12:32:00+00,"2",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Lançon-Provence,sentinel,0,0,0,99.9999999966667,0,0,0,0,0,100,"0",2022/04/05 14:43:29.775,EU,EU
,,"193293",2022/03/26 12:25:00,2022/03/26 13:00:00+00,"37",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Musculdy,sentinel,0,0,0,0,97.2972972970343,0,2.7027027026954,0,0,8.78325495985737,"0",2022/04/06 07:21:37.243,EU,EU
,,"193292",2022/03/28 01:13:00,2022/03/28 02:04:00+00,"8",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Soulan,sentinel,0,0,0,0,99.99999999875,0,0,0,0,0,"0",2022/04/06 07:20:57.355,EU,EU
,,"193295",2022/03/28 00:00:00,2022/03/28 00:00:00+00,"3",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Soulan,sentinel,0,0,0,0,99.9999999966667,0,0,0,0,0,"0",2022/04/06 07:22:12.292,EU,EU
,,"193298",2022/03/27 12:08:00,2022/03/27 12:08:00+00,"24",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Erp,sentinel,0,0,0,0,99.9999999996,0,0,0,0,0,"0",2022/04/06 07:22:44.430,EU,EU
,,"193294",2022/03/26 13:00:00,2022/03/26 13:16:00+00,"8",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Musculdy,sentinel,19.9999999998,0,0,0,79.9999999992,0,0,0,0,9.67726634291174,"0",2022/04/06 07:21:37.243,EU,EU
,,"193296",2022/03/18 09:16:42.103,2022/03/18 09:16:42.103+00,"64",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Musculdy,sentinel,35.9374999999438,0,0,0,40.6249999999365,23.4374999999634,0,0,0,3.57997683426417,"0",2022/04/06 07:22:38.831,EU,EU
,,"193299",2022/03/25 10:30:00,2022/03/25 10:30:00+00,"10",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Asque,sentinel,19.9999999998,0,0,0,79.9999999992,0,0,0,0,0,"0",2022/04/06 07:26:18.211,EU,EU
,,"193331",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"19",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,sentinel,0,0,9.52380952376417,0,90.4761904757596,0,0,0,0,100,"0",2022/04/06 08:01:37.362,EU,EU
,,"193307",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"16",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Mendive,sentinel,0,0,0,0,99.9999999994118,0,0,0,0,99.998121098463,"0",2022/04/06 07:41:37.312,EU,EU
,,"193308",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"3",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Mendive,sentinel,99.9999999966667,0,0,0,0,0,0,0,0,100,"0",2022/04/06 07:41:37.312,EU,EU
,,"193309",2022/03/25 12:46:00,2022/03/25 12:46:00+00,"1",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Aussurucq,sentinel,0,0,0,0,99.99999999,0,0,0,0,100,"0",2022/04/06 07:41:37.312,EU,EU
,,"193310",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"11",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Alçay-Alçabéhéty-Sunharette,sentinel,0,0,0,0,27.2727272724793,0,72.7272727266116,0,0,100,"0",2022/04/06 07:41:37.312,EU,EU
,,"193311",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"22",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Aussurucq,sentinel,0,0,0,0,99.9999999996,0,0,0,0,100,"0",2022/04/06 07:41:37.312,EU,EU
,,"193320",2022/03/26 01:52:00,2022/03/26 02:41:00+00,"16",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,sentinel,0,0,0,0,99.999999999375,0,0,0,0,99.9999332576549,"0",2022/04/06 07:51:37.344,EU,EU
,,"193321",2022/03/23 12:30:00,2022/03/23 13:23:00+00,"48",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,sentinel,21.7391304347353,0,0,0,78.2608695650473,0,0,0,0,100,"0",2022/04/06 07:51:37.344,EU,EU
,,"193369",2022/03/25 10:30:00,2022/03/25 10:30:00+00,"3",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,sentinel,99.999999995,0,0,0,0,0,0,0,0,100,"0",2022/04/06 09:03:48.233,EU,EU
,,"193370",2022/04/01 10:57:53.695,2022/04/01 10:57:53.695+00,"3",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,sentinel,49.9999999975,0,0,0,49.9999999975,0,0,0,0,100,"0",2022/04/06 09:03:48.233,EU,EU
,,"193371",2022/03/24 13:04:00,2022/03/24 13:04:00+00,"15",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Ance Féas,sentinel,11.7647058822837,0,0,0,88.235294117128,0,0,0,0,0.4152329320855,"0",2022/04/06 09:03:48.233,EU,EU
,,"193383",2022/03/26 12:25:00,2022/03/26 13:00:00+00,"15",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,sentinel,0,0,0,0,99.999999999375,0,0,0,0,100,"0",2022/04/06 09:11:37.562,EU,EU
,,"193384",2022/03/26 13:16:00,2022/03/26 13:16:00+00,"1",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Aramits,sentinel,0,0,0,0,99.999999995,0,0,0,0,0,"0",2022/04/06 09:11:37.562,EU,EU
,,"193385",2022/03/23 12:32:00,2022/03/23 13:23:00+00,"2",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sainte-Engrâce,sentinel,0,0,0,0,99.99999999,0,0,0,0,100,"0",2022/04/06 09:11:37.562,EU,EU
,,"193391",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"30",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Accous,sentinel,0,0,0,0,99.9999999996774,0,0,0,0,100,"0",2022/04/06 09:17:42.467,EU,EU
,,"193392",2022/03/26 01:52:00,2022/03/26 01:52:00+00,"21",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Laruns,sentinel,19.9999999999,0,0,0,79.9999999996,0,0,0,0,100,"0",2022/04/06 09:17:42.467,EU,EU
,,"193393",2022/03/26 11:15:00,2022/03/26 11:15:00+00,"24",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Saint-Pé-de-Bigorre,sentinel,7.40740740737997,0,0,0,92.5925925922497,0,0,0,0,100,"0",2022/04/06 09:17:42.467,EU,EU
,,"193394",2022/03/26 11:15:00,2022/03/26 11:15:00+00,"27",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Saint-Pé-de-Bigorre,sentinel,25.9259259258299,0,0,0,74.0740740737997,0,0,0,0,100,"0",2022/04/06 09:17:42.467,EU,EU
,,"193404",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"2",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,sentinel,0,0,0,0,99.999999995,0,0,0,0,0,"0",2022/04/06 09:31:37.602,EU,EU
,,"193405",2022/03/25 12:46:00,2022/03/25 12:46:00+00,"6",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Haux,sentinel,74.999999998125,0,0,0,24.999999999375,0,0,0,0,100,"0",2022/04/06 09:31:37.602,EU,EU
,,"193406",2022/03/23 12:32:00,2022/03/23 12:32:00+00,"2",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Asson,sentinel,0,0,0,0,99.999999995,0,0,0,0,100,"0",2022/04/06 09:31:37.602,EU,EU
,,"193407",2022/04/05 12:38:00,2022/04/05 12:38:00+00,"1",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Luc-sur-Aude,sentinel,0,0,0,99.99999999,0,0,0,0,0,100,"0",2022/04/06 09:31:37.602,EU,EU
,,"193430",2022/03/28 01:13:00,2022/03/28 02:04:00+00,"57",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Fontpédrouse,sentinel,0,0,0,0,99.9999999998246,0,0,0,0,100,"0",2022/04/06 09:41:37.627,EU,EU
,,"209905",2022/08/23 10:34:00,2022/08/23 10:34:00+00,"9",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Eyguières,sentinel,0,0,0,0,0,99.9999999985714,0,0,0,100,"0",2023/02/21 15:30:45.676,EU,EU
,,"179416",2022/01/08 00:00:00,2022/01/08 00:00:00+00,"9",FR,FRA,France,Occitanie,Languedoc-Roussillon,Lozère,Florac Trois Rivières,sentinel,0,0,0,0,89.9999999991,9.9999999999,0,0,0,70.7486956031189,"0",2023/02/21 15:30:45.676,EU,EU
,,"203589",2022/06/13 12:44:00,2022/06/13 13:36:00+00,"43",FR,FRA,France,Occitanie,Languedoc-Roussillon,Gard,Lédenon,sentinel,12.4999999999688,0,0,0,0,0,79.9999999998,7.49999999998125,0,0,"0",2022/06/17 07:42:54.313,EU,EU
,,"179652",2022/01/18 13:25:00,2022/01/18 13:25:00+00,"5",FR,FRA,France,Occitanie,Languedoc-Roussillon,Lozère,Prévenchères,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,0,"0",2023/02/21 15:30:45.676,EU,EU
,,"180059",2022/01/28 11:55:00,2022/01/28 11:55:00+00,"21",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Aumelas,sentinel,0,0,0,99.9999999995238,0,0,0,0,0,100,"0",2023/02/21 15:30:45.676,EU,EU
,,"203356",2022/06/13 10:30:00,2022/06/13 12:44:00+00,"75",FR,FRA,France,Corse,Corse,Haute-Corse,Linguizzetta,sentinel,0,0,0,23.2876712328448,0,0,76.7123287670182,0,0,0,"0",2022/06/16 08:51:11.623,EU,EU
,,"202127",2022/03/27 13:48:00,2022/03/27 13:48:00+00,"6",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Urepel,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,100,"0",2022/05/17 07:29:54.137,EU,EU
,,"202128",2022/03/26 13:16:00,2022/03/26 13:16:00+00,"6",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Urepel,sentinel,0,0,0,0,99.9999999985714,0,0,0,0,100,"0",2022/05/17 07:30:54.760,EU,EU
,,"202130",2022/03/25 00:00:00,2022/03/25 00:00:00+00,"4",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,sentinel,0,0,0,0,99.9999999975,0,0,0,0,100,"0",2022/05/17 07:33:01.994,EU,EU
,,"202129",2022/03/25 10:30:00,2022/03/25 10:32:00+00,"72",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,sentinel,1.33333333333156,0,0,0,98.6666666665351,0,0,0,0,100,"0",2022/05/17 07:33:32.348,EU,EU
,,"202132",2022/03/26 00:00:00,2022/03/26 00:00:00+00,"20",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Mendive,sentinel,9.52380952376417,0,0,0,90.4761904757596,0,0,0,0,0.322130491872603,"0",2022/05/17 07:35:39.330,EU,EU
,,"202133",2022/03/27 12:57:00,2022/03/27 12:57:00+00,"10",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Mendive,sentinel,0,0,0,0,9.9999999999,0,89.9999999991,0,0,100,"0",2022/05/17 07:36:57.168,EU,EU
,,"202135",2022/04/10 00:00:00,2022/04/10 00:00:00+00,"56",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Uhart-Cize,sentinel,8.77192982454601,0,0,0,91.2280701752785,0,0,0,0,99.9999998035436,"0",2022/05/17 07:41:50.541,EU,EU
,,"202140",2022/03/23 00:00:00,2022/03/23 09:45:41.157+00,"240",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,sentinel,9.1286307053904,0,0,0,90.8713692945681,0,0,0,0,80.5856179728472,"0",2022/05/17 07:45:47.205,EU,EU
,,"193338",2022/03/23 21:50:00,2022/03/24 13:04:00+00,"300",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,sentinel,1.34228187919418,0,0.335570469798545,0,93.2885906039955,0,5.03355704697818,0,0,100,"0",2022/05/17 07:47:44.870,EU,EU
,,"202158",2022/05/11 11:25:00,2022/05/11 13:53:00+00,"42",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,sentinel,0,0,0,0,99.99999999975,0,0,0,0,100,"0",2022/05/17 08:13:01.860,EU,EU
,,"201191",2022/04/17 13:55:00,2022/04/17 13:55:00+00,"11",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Dordogne,Saint-Germain-du-Salembre,sentinel,0,0,99.9999999990909,0,0,0,0,0,0,0,"0",2022/05/05 09:20:48.969,EU,EU
,,"203648",2022/06/18 10:47:00,2022/06/18 12:53:00+00,"26",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Drôme,Grignan,sentinel,99.9999999996154,0,0,0,0,0,0,0,0,0,"0",2022/06/22 08:21:49.712,EU,EU
,,"203875",2022/06/19 11:45:00,2022/06/19 13:12:00+00,"2",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Crestet,sentinel,99.99999999,0,0,0,0,0,0,0,0,0,"0",2022/06/22 08:29:49.399,EU,EU
,,"203655",2022/06/18 10:47:00,2022/06/20 13:04:00+00,"2570",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Aiguines,sentinel,0.234374999999991,0.624999999999976,0,0,96.8749999999962,2.26562499999991,0,0,0,0.00687619670986534,"0",2022/07/04 06:34:35.758,EU,EU
,,"204513",2022/06/09 00:00:00,2022/06/09 00:00:00+00,"4",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Joannas,sentinel,0,0,99.9999999975,0,0,0,0,0,0,0,"0",2022/07/04 07:55:47.964,EU,EU
,,"209958",2022/08/27 12:40:00,2022/08/27 12:40:00+00,"6",FR,FRA,France,Occitanie,Midi-Pyrénées,Aveyron,Espeyrac,sentinel,99.9999999983333,0,0,0,0,0,0,0,0,0,"0",2022/08/31 09:27:09.814,EU,EU
,,"211157",2022/03/01 11:20:00,2022/03/01 12:44:00+00,"14",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Ossen,sentinel,13.3333333332444,0,0,0,73.3333333328444,0,13.3333333332444,0,0,0,"0",2022/10/21 14:45:43.138,EU,EU
,,"203898",2022/06/17 13:10:00,2022/06/18 13:42:00+00,"276",FR,FRA,France,Occitanie,Midi-Pyrénées,Aveyron,Comprégnac,sentinel,0.35714285714273,6.42857142856913,0,47.499999999983,22.8571428571347,0,22.8571428571347,0,0,0,"0",2022/06/30 06:59:03.000,EU,EU
,,"203897",2022/06/19 13:12:00,2022/06/19 13:25:00+00,"12",FR,FRA,France,Occitanie,Midi-Pyrénées,Tarn,Crespinet,sentinel,81.818181817438,0,0,0,0,0,18.1818181816529,0,0,0,"0",2022/06/30 06:59:59.328,EU,EU
,,"203984",2022/06/20 12:14:00,2022/06/20 12:14:00+00,"191",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Landes,Saint-Justin,sentinel,0,11.3402061855612,7.73195876288261,0,0,80.9278350515047,0,0,0,0,"0",2022/06/30 07:54:52.481,EU,EU
,,"205712",2022/07/12 12:02:00,2022/07/12 12:02:00+00,"4",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Lordat,sentinel,0,0,0,0,99.9999999975,0,0,0,0,0,"0",2022/07/15 08:49:01.960,EU,EU
,,"204316",2022/06/28 09:47:00,2022/06/29 01:20:00+00,"1069",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Opoul-Périllos,sentinel,0,14.0726933830369,0,48.3690587138818,5.31220876048413,0,29.9161230195685,2.32991612301935,0,0.0329161929235859,"0",2022/07/04 07:09:21.751,EU,EU
,,"204532",2022/07/01 12:57:00,2022/07/01 13:48:00+00,"20",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Vaucluse,Piolenc,sentinel,0,73.9130434779395,26.0869565216257,0,0,0,0,0,0,0,"0",2022/07/04 09:23:18.676,EU,EU
,,"205229",2022/07/08 01:02:00,2022/07/08 01:52:00+00,"2",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Drôme,Rochefort-en-Valdaine,sentinel,99.9999999966667,0,0,0,0,0,0,0,0,0,"0",2022/07/11 09:25:24.971,EU,EU
,,"206892",2022/07/23 12:44:00,2022/07/23 13:36:00+00,"107",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Serdinya,sentinel,3.66972477063884,0,0,0,77.0642201834155,4.58715596329854,14.6788990825553,0,0,92.6523162342606,"0",2022/07/27 06:25:01.540,EU,EU
,,"205064",2022/07/07 20:46:00,2022/07/08 02:41:00+00,"534",FR,FRA,France,Occitanie,Languedoc-Roussillon,Gard,Bordezac,sentinel,0,95.4631379962012,1.51228733459329,0,0,2.26843100188993,0,0.756143667296643,0,62.2481641210314,"0",2022/07/12 07:35:02.301,EU,EU
,,"205190",2022/07/07 09:39:00,2022/07/07 13:36:00+00,"147",FR,FRA,France,Occitanie,Languedoc-Roussillon,Gard,Saint-Gilles,sentinel,0,4.89510489510147,0,0,0,0,95.1048951048286,0,0,0.879285344404184,"0",2022/07/10 21:26:12.107,EU,EU
